in:LabR[%],in:FFR [%],in:UnderGrnd [%],in:GlzR [%],in:Uvalue [IP],in:HVAC,in:HeatRecov,in:LabACH,in:Plant,out:PeakCool [Btu/h-sf],out:PeakHeat [Btu/h-sf],out:EUI [kBtu/sf],img
60,45,30,60,0.4,FCU,Knvkta,10/5,GSHP,17.431578,8.351355,106.3631002,63045601_R4.png
40,55,30,60,0.4,FCU,Knvkta,10/5,GSHP,15.699756,8.409492,77.6708174,63055401_R4.png
50,55,30,60,0.4,FCU,Knvkta,10/5,GSHP,16.821886,8.603332,92.20254,63055501_R4.png
60,55,30,60,0.4,FCU,Knvkta,10/5,GSHP,17.944015,8.797172,106.7342656,63055601_R4.png
40,35,50,60,0.4,FCU,Knvkta,10/5,GSHP,13.729653,6.68201,76.4780376,65035401_R4.png
50,35,50,60,0.4,FCU,Knvkta,10/5,GSHP,15.079487,7.055393,91.1365502,65035501_R4.png
60,35,50,60,0.4,FCU,Knvkta,10/5,GSHP,16.42932,7.428777,105.7950618,65035601_R4.png
40,45,50,60,0.4,FCU,Knvkta,10/5,GSHP,14.190007,7.092455,76.8067574,65045401_R4.png
50,45,50,60,0.4,FCU,Knvkta,10/5,GSHP,15.490969,7.423498,91.4313794,65045501_R4.png
60,45,50,60,0.4,FCU,Knvkta,10/5,GSHP,16.791932,7.75454,106.0559974,65045601_R4.png
40,55,50,60,0.4,FCU,Knvkta,10/5,GSHP,14.639806,7.496302,77.153713,65055401_R4.png
50,55,50,60,0.4,FCU,Knvkta,10/5,GSHP,15.891796,7.78569,91.7415464,65055501_R4.png
60,55,50,60,0.4,FCU,Knvkta,10/5,GSHP,17.143786,8.075077,106.3293814,65055601_R4.png
40,35,10,80,0.4,FCU,Knvkta,10/5,GSHP,16.335428,8.907076,77.2956248,81035401_R4.png
50,35,10,80,0.4,FCU,Knvkta,10/5,GSHP,17.538454,9.193334,91.8130826,81035501_R4.png
60,35,10,80,0.4,FCU,Knvkta,10/5,GSHP,18.74148,9.479591,106.3305414,81035601_R4.png
40,45,10,80,0.4,FCU,Knvkta,10/5,GSHP,17.401905,9.799384,78.0212946,81045401_R4.png
50,45,10,80,0.4,FCU,Knvkta,10/5,GSHP,18.491379,9.993028,92.4610858,81045501_R4.png
60,45,10,80,0.4,FCU,Knvkta,10/5,GSHP,19.580853,10.186672,106.900875,81045601_R4.png
40,55,10,80,0.4,FCU,Knvkta,10/5,GSHP,18.444641,10.674165,78.7830296,81055401_R4.png
50,55,10,80,0.4,FCU,Knvkta,10/5,GSHP,19.422643,10.777019,93.1402064,81055501_R4.png
60,55,10,80,0.4,FCU,Knvkta,10/5,GSHP,20.400644,10.879873,107.4973838,81055601_R4.png
40,35,30,80,0.4,FCU,Knvkta,10/5,GSHP,15.497403,8.173697,76.927575,83035401_R4.png
50,35,30,80,0.4,FCU,Knvkta,10/5,GSHP,16.806695,8.536581,91.4845414,83035501_R4.png
60,35,30,80,0.4,FCU,Knvkta,10/5,GSHP,18.115987,8.899465,106.0415074,83035601_R4.png
40,45,30,80,0.4,FCU,Knvkta,10/5,GSHP,16.314957,8.869505,77.4999974,83045401_R4.png
50,45,30,80,0.4,FCU,Knvkta,10/5,GSHP,17.537374,9.160301,91.9960604,83045501_R4.png
60,45,30,80,0.4,FCU,Knvkta,10/5,GSHP,18.759792,9.451096,106.492119,83045601_R4.png
40,55,30,80,0.4,FCU,Knvkta,10/5,GSHP,17.112966,9.551619,78.1000834,83055401_R4.png
50,55,30,80,0.4,FCU,Knvkta,10/5,GSHP,18.249675,9.771751,92.5312904,83055501_R4.png
60,55,30,80,0.4,FCU,Knvkta,10/5,GSHP,19.386384,9.991883,106.9625004,83055601_R4.png
40,35,50,80,0.4,FCU,Knvkta,10/5,GSHP,14.659377,7.440318,76.559526,85035401_R4.png
50,35,50,80,0.4,FCU,Knvkta,10/5,GSHP,16.074935,7.879828,91.1559992,85035501_R4.png
60,35,50,80,0.4,FCU,Knvkta,10/5,GSHP,17.490494,8.319339,105.7524734,85035601_R4.png
40,45,50,80,0.4,FCU,Knvkta,10/5,GSHP,15.22801,7.939626,76.9787012,85045401_R4.png
50,45,50,80,0.4,FCU,Knvkta,10/5,GSHP,16.58337,8.327573,91.5310336,85045501_R4.png
60,45,50,80,0.4,FCU,Knvkta,10/5,GSHP,17.93873,8.715521,106.0833636,85045601_R4.png
40,55,50,80,0.4,FCU,Knvkta,10/5,GSHP,15.781291,8.429074,77.4171372,85055401_R4.png
50,55,50,80,0.4,FCU,Knvkta,10/5,GSHP,17.076708,8.766484,91.9223754,85055501_R4.png
60,55,50,80,0.4,FCU,Knvkta,10/5,GSHP,18.372124,9.103894,106.4276154,85055601_R4.png
40,35,10,20,0.25,RadSlab,Knvkta,10/5,GSHP,12.254026,5.2418,62.7207018,21035401_R4.png
50,35,10,20,0.25,RadSlab,Knvkta,10/5,GSHP,13.374336,5.396968,74.51310315,21035501_R4.png
60,35,10,20,0.25,RadSlab,Knvkta,10/5,GSHP,14.494646,5.552137,86.30550605,21035601_R4.png
40,45,10,20,0.25,RadSlab,Knvkta,10/5,GSHP,12.55537,5.551843,62.9522899,21045401_R4.png
50,45,10,20,0.25,RadSlab,Knvkta,10/5,GSHP,13.634981,5.674812,74.7175381,21045501_R4.png
60,45,10,20,0.25,RadSlab,Knvkta,10/5,GSHP,14.714593,5.797781,86.4827863,21045601_R4.png
40,55,10,20,0.25,RadSlab,Knvkta,10/5,GSHP,12.864686,5.859333,63.19217305,21055401_R4.png
50,55,10,20,0.25,RadSlab,Knvkta,10/5,GSHP,13.901569,5.950375,74.92936455,21055501_R4.png
60,55,10,20,0.25,RadSlab,Knvkta,10/5,GSHP,14.938451,6.041416,86.6665586,21055601_R4.png
40,35,30,20,0.25,RadSlab,Knvkta,10/5,GSHP,11.960577,4.999671,62.60293275,23035401_R4.png
50,35,30,20,0.25,RadSlab,Knvkta,10/5,GSHP,13.119798,5.180499,74.41056595,23035501_R4.png
60,35,30,20,0.25,RadSlab,Knvkta,10/5,GSHP,14.279019,5.361327,86.21820175,23035601_R4.png
40,45,30,20,0.25,RadSlab,Knvkta,10/5,GSHP,12.178749,5.24273,62.7968973,23045401_R4.png
50,45,30,20,0.25,RadSlab,Knvkta,10/5,GSHP,13.307328,5.398459,74.58206335,23045501_R4.png
60,45,30,20,0.25,RadSlab,Knvkta,10/5,GSHP,14.435908,5.554189,86.36722885,23045601_R4.png
40,55,30,20,0.25,RadSlab,Knvkta,10/5,GSHP,12.403424,5.483699,62.9966138,23055401_R4.png
50,55,30,20,0.25,RadSlab,Knvkta,10/5,GSHP,13.499858,5.614548,74.75871485,23055501_R4.png
60,55,30,20,0.25,RadSlab,Knvkta,10/5,GSHP,14.596291,5.745398,86.5208189,23055601_R4.png
40,35,50,20,0.25,RadSlab,Knvkta,10/5,GSHP,11.667128,4.757543,62.48516225,25035401_R4.png
50,35,50,20,0.25,RadSlab,Knvkta,10/5,GSHP,12.865261,4.96403,74.30802935,25035501_R4.png
60,35,50,20,0.25,RadSlab,Knvkta,10/5,GSHP,14.063393,5.170517,86.13089745,25035601_R4.png
40,45,50,20,0.25,RadSlab,Knvkta,10/5,GSHP,11.802127,4.933617,62.6415057,25045401_R4.png
50,45,50,20,0.25,RadSlab,Knvkta,10/5,GSHP,12.979675,5.122106,74.44658905,25045501_R4.png
60,45,50,20,0.25,RadSlab,Knvkta,10/5,GSHP,14.157223,5.310596,86.251672,25045601_R4.png
40,55,50,20,0.25,RadSlab,Knvkta,10/5,GSHP,11.942162,5.108064,62.80105555,25055401_R4.png
50,55,50,20,0.25,RadSlab,Knvkta,10/5,GSHP,13.098146,5.278721,74.58806615,25055501_R4.png
60,55,50,20,0.25,RadSlab,Knvkta,10/5,GSHP,14.254131,5.449379,86.37507935,25055601_R4.png
40,35,10,40,0.25,RadSlab,Knvkta,10/5,GSHP,13.416281,5.929344,62.80683455,41035401_R4.png
50,35,10,40,0.25,RadSlab,Knvkta,10/5,GSHP,14.536608,6.108839,74.5560181,41035501_R4.png
60,35,10,40,0.25,RadSlab,Knvkta,10/5,GSHP,15.656935,6.288333,86.3052038,41035601_R4.png
40,45,10,40,0.25,RadSlab,Knvkta,10/5,GSHP,13.853086,6.351985,63.14679775,41045401_R4.png
50,45,10,40,0.25,RadSlab,Knvkta,10/5,GSHP,14.906523,6.487587,74.85983595,41045501_R4.png
60,45,10,40,0.25,RadSlab,Knvkta,10/5,GSHP,15.95996,6.623189,86.5728737,41045601_R4.png
40,55,10,40,0.25,RadSlab,Knvkta,10/5,GSHP,14.447296,6.770278,63.4918159,41055401_R4.png
50,55,10,40,0.25,RadSlab,Knvkta,10/5,GSHP,15.435117,6.862444,75.1659384,41055501_R4.png
60,55,10,40,0.25,RadSlab,Knvkta,10/5,GSHP,16.422938,6.954609,86.8400633,41055601_R4.png
40,35,30,40,0.25,RadSlab,Knvkta,10/5,GSHP,12.956099,5.594574,62.6522783,43035401_R4.png
50,35,30,40,0.25,RadSlab,Knvkta,10/5,GSHP,14.13822,5.809358,74.4218874,43035501_R4.png
60,35,30,40,0.25,RadSlab,Knvkta,10/5,GSHP,15.320341,6.024143,86.1914975,43035601_R4.png
40,45,30,40,0.25,RadSlab,Knvkta,10/5,GSHP,13.279629,5.925209,62.93053605,43045401_R4.png
50,45,30,40,0.25,RadSlab,Knvkta,10/5,GSHP,14.410738,6.1058,74.67068205,43045501_R4.png
60,45,30,40,0.25,RadSlab,Knvkta,10/5,GSHP,15.541846,6.286391,86.410828,43045601_R4.png
40,55,30,40,0.25,RadSlab,Knvkta,10/5,GSHP,13.725889,6.252357,63.2120232,43055401_R4.png
50,55,30,40,0.25,RadSlab,Knvkta,10/5,GSHP,14.80705,6.399117,74.9206593,43055501_R4.png
60,55,30,40,0.25,RadSlab,Knvkta,10/5,GSHP,15.888211,6.545878,86.62929795,43055601_R4.png
40,35,50,40,0.25,RadSlab,Knvkta,10/5,GSHP,12.495917,5.259804,62.4977221,45035401_R4.png
50,35,50,40,0.25,RadSlab,Knvkta,10/5,GSHP,13.739832,5.509878,74.28775615,45035501_R4.png
60,35,50,40,0.25,RadSlab,Knvkta,10/5,GSHP,14.983747,5.759952,86.07779165,45035601_R4.png
40,45,50,40,0.25,RadSlab,Knvkta,10/5,GSHP,12.706172,5.498432,62.71427435,45045401_R4.png
50,45,50,40,0.25,RadSlab,Knvkta,10/5,GSHP,13.914952,5.724013,74.48152815,45045501_R4.png
60,45,50,40,0.25,RadSlab,Knvkta,10/5,GSHP,15.123732,5.949593,86.2487819,45045601_R4.png
40,55,50,40,0.25,RadSlab,Knvkta,10/5,GSHP,13.004481,5.734436,62.93223195,45055401_R4.png
50,55,50,40,0.25,RadSlab,Knvkta,10/5,GSHP,14.178983,5.935791,74.6753808,45055501_R4.png
60,55,50,40,0.25,RadSlab,Knvkta,10/5,GSHP,15.353484,6.137146,86.41853305,45055601_R4.png
40,35,10,60,0.25,RadSlab,Knvkta,10/5,GSHP,14.497826,6.600847,63.38717495,61035401_R4.png
50,35,10,60,0.25,RadSlab,Knvkta,10/5,GSHP,15.626154,6.804145,75.1899481,61035501_R4.png
60,35,10,60,0.25,RadSlab,Knvkta,10/5,GSHP,16.754482,7.007443,86.9927222,61035601_R4.png
40,45,10,60,0.25,RadSlab,Knvkta,10/5,GSHP,15.280501,7.131662,63.8185077,61045401_R4.png
50,45,10,60,0.25,RadSlab,Knvkta,10/5,GSHP,16.324189,7.279832,75.5733224,61045501_R4.png
60,45,10,60,0.25,RadSlab,Knvkta,10/5,GSHP,17.367877,7.428001,87.32813665,61045601_R4.png
40,55,10,60,0.25,RadSlab,Knvkta,10/5,GSHP,16.040306,7.655753,64.3133584,61055401_R4.png
50,55,10,60,0.25,RadSlab,Knvkta,10/5,GSHP,17.002042,7.749499,76.01277435,61055501_R4.png
60,55,10,60,0.25,RadSlab,Knvkta,10/5,GSHP,17.963777,7.843244,87.71219375,61055601_R4.png
40,35,30,60,0.25,RadSlab,Knvkta,10/5,GSHP,13.887288,6.175618,63.17565945,63035401_R4.png
50,35,30,60,0.25,RadSlab,Knvkta,10/5,GSHP,15.098129,6.423608,75.0049492,63035501_R4.png
60,35,30,60,0.25,RadSlab,Knvkta,10/5,GSHP,16.30897,6.671597,86.83424155,63035601_R4.png
40,45,30,60,0.25,RadSlab,Knvkta,10/5,GSHP,14.479828,6.590388,63.5249806,63045401_R4.png
50,45,30,60,0.25,RadSlab,Knvkta,10/5,GSHP,15.625851,6.795445,75.3156215,63045501_R4.png
60,45,30,60,0.25,RadSlab,Knvkta,10/5,GSHP,16.771873,7.000503,87.10626045,63045601_R4.png
40,55,30,60,0.25,RadSlab,Knvkta,10/5,GSHP,15.054884,6.999824,63.92300635,63055401_R4.png
50,55,30,60,0.25,RadSlab,Knvkta,10/5,GSHP,16.138253,7.162504,75.6693158,63055501_R4.png
60,55,30,60,0.25,RadSlab,Knvkta,10/5,GSHP,17.221623,7.325185,87.41562825,63055601_R4.png
40,35,50,60,0.25,RadSlab,Knvkta,10/5,GSHP,13.27675,5.750389,62.9641425,65035401_R4.png
50,35,50,60,0.25,RadSlab,Knvkta,10/5,GSHP,14.570104,6.04307,74.8199499,65035501_R4.png
60,35,50,60,0.25,RadSlab,Knvkta,10/5,GSHP,15.863458,6.335751,86.6757603,65035601_R4.png
40,45,50,60,0.25,RadSlab,Knvkta,10/5,GSHP,13.679156,6.049114,63.2314545,65045401_R4.png
50,45,50,60,0.25,RadSlab,Knvkta,10/5,GSHP,14.927513,6.311059,75.05792105,65045501_R4.png
60,45,50,60,0.25,RadSlab,Knvkta,10/5,GSHP,16.17587,6.573004,86.8843852,65045601_R4.png
40,55,50,60,0.25,RadSlab,Knvkta,10/5,GSHP,14.069462,6.343895,63.5326533,65055401_R4.png
50,55,50,60,0.25,RadSlab,Knvkta,10/5,GSHP,15.274465,6.57551,75.32585725,65055501_R4.png
60,55,50,60,0.25,RadSlab,Knvkta,10/5,GSHP,16.479468,6.807125,87.1190632,65055601_R4.png
40,35,10,80,0.25,RadSlab,Knvkta,10/5,GSHP,15.64411,7.258103,64.06927045,81035401_R4.png
50,35,10,80,0.25,RadSlab,Knvkta,10/5,GSHP,16.790538,7.484722,75.9439461,81035501_R4.png
60,35,10,80,0.25,RadSlab,Knvkta,10/5,GSHP,17.936967,7.711342,87.8186227,81035601_R4.png
40,45,10,80,0.25,RadSlab,Knvkta,10/5,GSHP,16.590355,7.892957,64.6457507,81045401_R4.png
50,45,10,80,0.25,RadSlab,Knvkta,10/5,GSHP,17.635292,8.053642,76.45671395,81045501_R4.png
60,45,10,80,0.25,RadSlab,Knvkta,10/5,GSHP,18.680229,8.214327,88.2676752,81045601_R4.png
40,55,10,80,0.25,RadSlab,Knvkta,10/5,GSHP,17.519217,8.518147,65.2851083,81055401_R4.png
50,55,10,80,0.25,RadSlab,Knvkta,10/5,GSHP,18.465007,8.613908,77.02397525,81055501_R4.png
60,55,10,80,0.25,RadSlab,Knvkta,10/5,GSHP,19.410798,8.70967,88.7628452,81055601_R4.png
40,35,30,80,0.25,RadSlab,Knvkta,10/5,GSHP,14.866499,6.744346,63.79701885,83035401_R4.png
50,35,30,80,0.25,RadSlab,Knvkta,10/5,GSHP,16.113332,7.024856,75.70494435,83035501_R4.png
60,35,30,80,0.25,RadSlab,Knvkta,10/5,GSHP,17.360165,7.305367,87.6128704,83035601_R4.png
40,45,30,80,0.25,RadSlab,Knvkta,10/5,GSHP,15.58626,7.240035,64.2592345,83045401_R4.png
50,45,30,80,0.25,RadSlab,Knvkta,10/5,GSHP,16.755168,7.469209,76.1162558,83045501_R4.png
60,45,30,80,0.25,RadSlab,Knvkta,10/5,GSHP,17.924077,7.698382,87.9732757,83045601_R4.png
40,55,30,80,0.25,RadSlab,Knvkta,10/5,GSHP,16.292804,7.728103,64.76965225,83055401_R4.png
50,55,30,80,0.25,RadSlab,Knvkta,10/5,GSHP,17.385686,7.906734,76.5693569,83055501_R4.png
60,55,30,80,0.25,RadSlab,Knvkta,10/5,GSHP,18.478568,8.085364,88.36906415,83055601_R4.png
40,35,50,80,0.25,RadSlab,Knvkta,10/5,GSHP,14.088888,6.230589,63.52476725,85035401_R4.png
50,35,50,80,0.25,RadSlab,Knvkta,10/5,GSHP,15.436126,6.56499,75.4659412,85035501_R4.png
60,35,50,80,0.25,RadSlab,Knvkta,10/5,GSHP,16.783363,6.899391,87.4071177,85035601_R4.png
40,45,50,80,0.25,RadSlab,Knvkta,10/5,GSHP,14.582166,6.587113,63.8727177,85045401_R4.png
50,45,50,80,0.25,RadSlab,Knvkta,10/5,GSHP,15.875045,6.884775,75.77579725,85045501_R4.png
60,45,50,80,0.25,RadSlab,Knvkta,10/5,GSHP,17.167924,7.182438,87.6788762,85045601_R4.png
40,55,50,80,0.25,RadSlab,Knvkta,10/5,GSHP,15.066392,6.93806,64.25419675,85055401_R4.png
50,55,50,80,0.25,RadSlab,Knvkta,10/5,GSHP,16.306365,7.199559,76.1147377,85055501_R4.png
60,55,50,80,0.25,RadSlab,Knvkta,10/5,GSHP,17.546338,7.461058,87.97528165,85055601_R4.png
40,35,10,20,0.4,RadSlab,Knvkta,10/5,GSHP,12.294776,5.691697,63.18991695,21035401_R4.png
50,35,10,20,0.4,RadSlab,Knvkta,10/5,GSHP,13.417476,5.863113,74.99885055,21035501_R4.png
60,35,10,20,0.4,RadSlab,Knvkta,10/5,GSHP,14.540175,6.034528,86.8077872,21035601_R4.png
40,45,10,20,0.4,RadSlab,Knvkta,10/5,GSHP,12.603581,6.07591,63.51012205,21045401_R4.png
50,45,10,20,0.4,RadSlab,Knvkta,10/5,GSHP,13.684171,6.207443,75.28220525,21045501_R4.png
60,45,10,20,0.4,RadSlab,Knvkta,10/5,GSHP,14.764761,6.338975,87.05428645,21045601_R4.png
40,55,10,20,0.4,RadSlab,Knvkta,10/5,GSHP,12.915097,6.45663,63.83770965,21055401_R4.png
50,55,10,20,0.4,RadSlab,Knvkta,10/5,GSHP,13.952281,6.548648,75.5720159,21055501_R4.png
60,55,10,20,0.4,RadSlab,Knvkta,10/5,GSHP,14.989465,6.640666,87.30632515,21055601_R4.png
40,35,30,20,0.4,RadSlab,Knvkta,10/5,GSHP,11.997332,5.389112,63.0085068,23035401_R4.png
50,35,30,20,0.4,RadSlab,Knvkta,10/5,GSHP,13.159677,5.592456,74.839157,23035501_R4.png
60,35,30,20,0.4,RadSlab,Knvkta,10/5,GSHP,14.322022,5.795801,86.6698088,23035601_R4.png
40,45,30,20,0.4,RadSlab,Knvkta,10/5,GSHP,12.221306,5.689858,63.27139775,23045401_R4.png
50,45,30,20,0.4,RadSlab,Knvkta,10/5,GSHP,13.351912,5.862128,75.0720369,23045501_R4.png
60,45,30,20,0.4,RadSlab,Knvkta,10/5,GSHP,14.482518,6.034398,86.87267445,23045601_R4.png
40,55,30,20,0.4,RadSlab,Knvkta,10/5,GSHP,12.447692,5.987784,63.5393278,23055401_R4.png
50,55,30,20,0.4,RadSlab,Knvkta,10/5,GSHP,13.545626,6.129272,75.3093421,23055501_R4.png
60,55,30,20,0.4,RadSlab,Knvkta,10/5,GSHP,14.643559,6.270761,87.0793594,23055601_R4.png
40,35,50,20,0.4,RadSlab,Knvkta,10/5,GSHP,11.699888,5.086527,62.82709665,25035401_R4.png
50,35,50,20,0.4,RadSlab,Knvkta,10/5,GSHP,12.901878,5.3218,74.67946345,25035501_R4.png
60,35,50,20,0.4,RadSlab,Knvkta,10/5,GSHP,14.103868,5.557074,86.53183185,25035601_R4.png
40,45,50,20,0.4,RadSlab,Knvkta,10/5,GSHP,11.839032,5.303806,63.03267305,25045401_R4.png
50,45,50,20,0.4,RadSlab,Knvkta,10/5,GSHP,13.019654,5.516814,74.86186755,25045501_R4.png
60,45,50,20,0.4,RadSlab,Knvkta,10/5,GSHP,14.200275,5.729821,86.6910616,25045601_R4.png
40,55,50,20,0.4,RadSlab,Knvkta,10/5,GSHP,11.980288,5.518937,63.2409474,25055401_R4.png
50,55,50,20,0.4,RadSlab,Knvkta,10/5,GSHP,13.138971,5.709897,75.04666975,25055501_R4.png
60,55,50,20,0.4,RadSlab,Knvkta,10/5,GSHP,14.297653,5.900857,86.85239465,25055601_R4.png
40,35,10,40,0.4,RadSlab,Knvkta,10/5,GSHP,13.483367,6.798135,63.78285595,41035401_R4.png
50,35,10,40,0.4,RadSlab,Knvkta,10/5,GSHP,14.608442,7.009082,75.5835402,41035501_R4.png
60,35,10,40,0.4,RadSlab,Knvkta,10/5,GSHP,15.733517,7.22003,87.38422685,41035601_R4.png
40,45,10,40,0.4,RadSlab,Knvkta,10/5,GSHP,13.958706,7.361546,64.28879705,41045401_R4.png
50,45,10,40,0.4,RadSlab,Knvkta,10/5,GSHP,15.016267,7.514015,76.03488255,41045501_R4.png
60,45,10,40,0.4,RadSlab,Knvkta,10/5,GSHP,16.073828,7.666484,87.78096605,41045601_R4.png
40,55,10,40,0.4,RadSlab,Knvkta,10/5,GSHP,14.562467,7.91798,64.81330945,41055401_R4.png
50,55,10,40,0.4,RadSlab,Knvkta,10/5,GSHP,15.553567,8.012702,76.50027495,41055501_R4.png
60,55,10,40,0.4,RadSlab,Knvkta,10/5,GSHP,16.544667,8.107423,88.18724305,41055601_R4.png
40,35,30,40,0.4,RadSlab,Knvkta,10/5,GSHP,13.01734,6.346655,63.50769225,43035401_R4.png
50,35,30,40,0.4,RadSlab,Knvkta,10/5,GSHP,14.20542,6.604992,75.3414287,43035501_R4.png
60,35,30,40,0.4,RadSlab,Knvkta,10/5,GSHP,15.393499,6.863329,87.17516715,43035601_R4.png
40,45,30,40,0.4,RadSlab,Knvkta,10/5,GSHP,13.370841,6.786778,63.9150444,43045401_R4.png
50,45,30,40,0.4,RadSlab,Knvkta,10/5,GSHP,14.507423,6.999577,75.70496555,43045501_R4.png
60,45,30,40,0.4,RadSlab,Knvkta,10/5,GSHP,15.644004,7.212376,87.4948843,43045601_R4.png
40,55,30,40,0.4,RadSlab,Knvkta,10/5,GSHP,13.824529,7.22137,64.3361381,43055401_R4.png
50,55,30,40,0.4,RadSlab,Knvkta,10/5,GSHP,14.910506,7.389207,76.07883485,43055501_R4.png
60,55,30,40,0.4,RadSlab,Knvkta,10/5,GSHP,15.996483,7.557043,87.82153415,43055601_R4.png
40,35,50,40,0.4,RadSlab,Knvkta,10/5,GSHP,12.551313,5.895176,63.23252855,45035401_R4.png
50,35,50,40,0.4,RadSlab,Knvkta,10/5,GSHP,13.802397,6.200902,75.0993168,45035501_R4.png
60,35,50,40,0.4,RadSlab,Knvkta,10/5,GSHP,15.053481,6.506628,86.96610745,45035601_R4.png
40,45,50,40,0.4,RadSlab,Knvkta,10/5,GSHP,12.782976,6.21201,63.5412907,45045401_R4.png
50,45,50,40,0.4,RadSlab,Knvkta,10/5,GSHP,13.998578,6.485139,75.3750481,45045501_R4.png
60,45,50,40,0.4,RadSlab,Knvkta,10/5,GSHP,15.214181,6.758268,87.2088031,45045601_R4.png
40,55,50,40,0.4,RadSlab,Knvkta,10/5,GSHP,13.086591,6.52476,63.85896735,45055401_R4.png
50,55,50,40,0.4,RadSlab,Knvkta,10/5,GSHP,14.267445,6.765712,75.6573943,45055501_R4.png
60,55,50,40,0.4,RadSlab,Knvkta,10/5,GSHP,15.448299,7.006664,87.45582425,45055601_R4.png
40,35,10,60,0.4,RadSlab,Knvkta,10/5,GSHP,14.617102,7.867802,64.82339045,61035401_R4.png
50,35,10,60,0.4,RadSlab,Knvkta,10/5,GSHP,15.753161,8.117021,76.70228455,61035501_R4.png
60,35,10,60,0.4,RadSlab,Knvkta,10/5,GSHP,16.88922,8.36624,88.5811821,61035601_R4.png
40,45,10,60,0.4,RadSlab,Knvkta,10/5,GSHP,15.413211,8.600308,65.52367035,61045401_R4.png
50,45,10,60,0.4,RadSlab,Knvkta,10/5,GSHP,16.463228,8.773503,77.3238557,61045501_R4.png
60,45,10,60,0.4,RadSlab,Knvkta,10/5,GSHP,17.513244,8.946697,89.1240396,61045601_R4.png
40,55,10,60,0.4,RadSlab,Knvkta,10/5,GSHP,16.184438,9.321123,66.2990013,61055401_R4.png
50,55,10,60,0.4,RadSlab,Knvkta,10/5,GSHP,17.151315,9.41951,78.0106049,61055501_R4.png
60,55,10,60,0.4,RadSlab,Knvkta,10/5,GSHP,18.118192,9.517897,89.72221155,61055601_R4.png
40,35,30,60,0.4,RadSlab,Knvkta,10/5,GSHP,13.99216,7.272402,64.4355632,63035401_R4.png
50,35,30,60,0.4,RadSlab,Knvkta,10/5,GSHP,15.212039,7.583952,76.35977225,63035501_R4.png
60,35,30,60,0.4,RadSlab,Knvkta,10/5,GSHP,16.431918,7.895501,88.2839833,63035601_R4.png
40,45,30,60,0.4,RadSlab,Knvkta,10/5,GSHP,14.595149,7.844044,64.99406795,63045401_R4.png
50,45,30,60,0.4,RadSlab,Knvkta,10/5,GSHP,15.749119,8.096408,76.8557091,63045501_R4.png
60,45,30,60,0.4,RadSlab,Knvkta,10/5,GSHP,16.90309,8.348773,88.71734785,63045601_R4.png
40,55,30,60,0.4,RadSlab,Knvkta,10/5,GSHP,15.179088,8.406487,65.6102438,63055401_R4.png
50,55,30,60,0.4,RadSlab,Knvkta,10/5,GSHP,16.269482,8.600621,77.4017445,63055501_R4.png
60,55,30,60,0.4,RadSlab,Knvkta,10/5,GSHP,17.359875,8.794754,89.19324875,63055601_R4.png
40,35,50,60,0.4,RadSlab,Knvkta,10/5,GSHP,13.367218,6.677003,64.0477374,65035401_R4.png
50,35,50,60,0.4,RadSlab,Knvkta,10/5,GSHP,14.670918,7.050883,76.01725995,65035501_R4.png
60,35,50,60,0.4,RadSlab,Knvkta,10/5,GSHP,15.974617,7.424763,87.98678455,65035601_R4.png
40,45,50,60,0.4,RadSlab,Knvkta,10/5,GSHP,13.777087,7.087779,64.4644657,65045401_R4.png
50,45,50,60,0.4,RadSlab,Knvkta,10/5,GSHP,15.035011,7.419314,76.3875611,65045501_R4.png
60,45,50,60,0.4,RadSlab,Knvkta,10/5,GSHP,16.292935,7.750849,88.31065695,65045601_R4.png
40,55,50,60,0.4,RadSlab,Knvkta,10/5,GSHP,14.173738,7.491851,64.9214863,65055401_R4.png
50,55,50,60,0.4,RadSlab,Knvkta,10/5,GSHP,15.387649,7.781732,76.79288465,65055501_R4.png
60,55,50,60,0.4,RadSlab,Knvkta,10/5,GSHP,16.601559,8.071612,88.66428555,65055601_R4.png
40,35,10,80,0.4,RadSlab,Knvkta,10/5,GSHP,15.784258,8.905343,65.9749889,81035401_R4.png
50,35,10,80,0.4,RadSlab,Knvkta,10/5,GSHP,16.939573,9.191714,77.94234015,81035501_R4.png
60,35,10,80,0.4,RadSlab,Knvkta,10/5,GSHP,18.094887,9.478086,89.90969295,81035601_R4.png
40,45,10,80,0.4,RadSlab,Knvkta,10/5,GSHP,16.74049,9.797793,66.9198026,81045401_R4.png
50,45,10,80,0.4,RadSlab,Knvkta,10/5,GSHP,17.793364,9.991544,78.77966555,81045501_R4.png
60,45,10,80,0.4,RadSlab,Knvkta,10/5,GSHP,18.846238,10.185295,90.6395281,81045601_R4.png
40,55,10,80,0.4,RadSlab,Knvkta,10/5,GSHP,17.673006,10.672716,67.9511324,81055401_R4.png
50,55,10,80,0.4,RadSlab,Knvkta,10/5,GSHP,18.626557,10.775664,79.69323405,81055501_R4.png
60,55,10,80,0.4,RadSlab,Knvkta,10/5,GSHP,19.580107,10.878613,91.4353393,81055601_R4.png
40,35,30,80,0.4,RadSlab,Knvkta,10/5,GSHP,14.989737,8.170361,65.4647363,83035401_R4.png
50,35,30,80,0.4,RadSlab,Knvkta,10/5,GSHP,16.24704,8.533552,77.49111575,83035501_R4.png
